ccaa,provincia,mun_centro,nombre_centro,camas,telefono,direccion_completa,lat,lon,especialidad
Madrid,Madrid,Fuenlabrada,Hospital Universitario de Fuenlabrada,406,916006000,"Camino del Molino 2, 28942, Fuenlabrada, Madrid, Madrid",40.28721185,-3.815855158,Oftalmología y/o cirugía refractiva
Madrid,Madrid,Fuenlabrada,Hospital Universitario de Fuenlabrada,406,916006000,"Camino del Molino 2, 28942, Fuenlabrada, Madrid, Madrid",40.28721185,-3.815855158,Oncología y/o radioterapia
Madrid,Madrid,Fuenlabrada,Hospital Universitario de Fuenlabrada,406,916006000,"Camino del Molino 2, 28942, Fuenlabrada, Madrid, Madrid",40.28721185,-3.815855158,Otorrinolaringología
Madrid,Madrid,Fuenlabrada,Hospital Universitario de Fuenlabrada,406,916006000,"Camino del Molino 2, 28942, Fuenlabrada, Madrid, Madrid",40.28721185,-3.815855158,Radiodiagnóstico
Madrid,Madrid,Fuenlabrada,Hospital Universitario de Fuenlabrada,406,916006000,"Camino del Molino 2, 28942, Fuenlabrada, Madrid, Madrid",40.28721185,-3.815855158,Rehabilitación y fisioterapia
Madrid,Madrid,Fuenlabrada,Hospital Universitario de Fuenlabrada,406,916006000,"Camino del Molino 2, 28942, Fuenlabrada, Madrid, Madrid",40.28721185,-3.815855158,Reumatología
Madrid,Madrid,Fuenlabrada,Hospital Universitario de Fuenlabrada,406,916006000,"Camino del Molino 2, 28942, Fuenlabrada, Madrid, Madrid",40.28721185,-3.815855158,Tratamiento del dolor
Madrid,Madrid,Fuenlabrada,Hospital Universitario de Fuenlabrada,406,916006000,"Camino del Molino 2, 28942, Fuenlabrada, Madrid, Madrid",40.28721185,-3.815855158,Traumatología y/o cirugía ortopédica
Madrid,Madrid,Fuenlabrada,Hospital Universitario de Fuenlabrada,406,916006000,"Camino del Molino 2, 28942, Fuenlabrada, Madrid, Madrid",40.28721185,-3.815855158,Alergología
Madrid,Madrid,Fuenlabrada,Hospital Universitario de Fuenlabrada,406,916006000,"Camino del Molino 2, 28942, Fuenlabrada, Madrid, Madrid",40.28721185,-3.815855158,Geriatría
Madrid,Madrid,Fuenlabrada,Hospital Universitario de Fuenlabrada,406,916006000,"Camino del Molino 2, 28942, Fuenlabrada, Madrid, Madrid",40.28721185,-3.815855158,Medicina preventiva
Madrid,Madrid,Fuenlabrada,Hospital Universitario de Fuenlabrada,406,916006000,"Camino del Molino 2, 28942, Fuenlabrada, Madrid, Madrid",40.28721185,-3.815855158,Logopedia y/o foniatría
Madrid,Madrid,Alcorcón,Hospital Universitario Fundación Alcorcón,402,916219400,"Calle Budapest 1, 28922, Alcorcón, Madrid, Madrid",40.34882136,-3.837363173,Hospital de día y/o cirugía ambulatoria
Madrid,Madrid,Alcorcón,Hospital Universitario Fundación Alcorcón,402,916219400,"Calle Budapest 1, 28922, Alcorcón, Madrid, Madrid",40.34882136,-3.837363173,Medicina interna
Madrid,Madrid,Alcorcón,Hospital Universitario Fundación Alcorcón,402,916219400,"Calle Budapest 1, 28922, Alcorcón, Madrid, Madrid",40.34882136,-3.837363173,Psicología y/o psiquiatría
Madrid,Madrid,Alcorcón,Hospital Universitario Fundación Alcorcón,402,916219400,"Calle Budapest 1, 28922, Alcorcón, Madrid, Madrid",40.34882136,-3.837363173,Angiología y cirugía vascular
Madrid,Madrid,Alcorcón,Hospital Universitario Fundación Alcorcón,402,916219400,"Calle Budapest 1, 28922, Alcorcón, Madrid, Madrid",40.34882136,-3.837363173,Cardiología y/o cirugía cardiotorácica
Madrid,Madrid,Alcorcón,Hospital Universitario Fundación Alcorcón,402,916219400,"Calle Budapest 1, 28922, Alcorcón, Madrid, Madrid",40.34882136,-3.837363173,"Cirugía general, odontología y digestivo"
Madrid,Madrid,Alcorcón,Hospital Universitario Fundación Alcorcón,402,916219400,"Calle Budapest 1, 28922, Alcorcón, Madrid, Madrid",40.34882136,-3.837363173,Dermatología
Madrid,Madrid,Alcorcón,Hospital Universitario Fundación Alcorcón,402,916219400,"Calle Budapest 1, 28922, Alcorcón, Madrid, Madrid",40.34882136,-3.837363173,Endocrinología y nutrición
Madrid,Madrid,Alcorcón,Hospital Universitario Fundación Alcorcón,402,916219400,"Calle Budapest 1, 28922, Alcorcón, Madrid, Madrid",40.34882136,-3.837363173,Genética
Madrid,Madrid,Alcorcón,Hospital Universitario Fundación Alcorcón,402,916219400,"Calle Budapest 1, 28922, Alcorcón, Madrid, Madrid",40.34882136,-3.837363173,Ginecología y obstetricia
Madrid,Madrid,Alcorcón,Hospital Universitario Fundación Alcorcón,402,916219400,"Calle Budapest 1, 28922, Alcorcón, Madrid, Madrid",40.34882136,-3.837363173,Hematología y/o hemoterapia
Madrid,Madrid,Alcorcón,Hospital Universitario Fundación Alcorcón,402,916219400,"Calle Budapest 1, 28922, Alcorcón, Madrid, Madrid",40.34882136,-3.837363173,Inmunología
Madrid,Madrid,Alcorcón,Hospital Universitario Fundación Alcorcón,402,916219400,"Calle Budapest 1, 28922, Alcorcón, Madrid, Madrid",40.34882136,-3.837363173,Medicina intensiva
Madrid,Madrid,Alcorcón,Hospital Universitario Fundación Alcorcón,402,916219400,"Calle Budapest 1, 28922, Alcorcón, Madrid, Madrid",40.34882136,-3.837363173,Nefrología y/o urología
Madrid,Madrid,Alcorcón,Hospital Universitario Fundación Alcorcón,402,916219400,"Calle Budapest 1, 28922, Alcorcón, Madrid, Madrid",40.34882136,-3.837363173,Neumología
Madrid,Madrid,Alcorcón,Hospital Universitario Fundación Alcorcón,402,916219400,"Calle Budapest 1, 28922, Alcorcón, Madrid, Madrid",40.34882136,-3.837363173,Neurología/Neurocirugía
Madrid,Madrid,Alcorcón,Hospital Universitario Fundación Alcorcón,402,916219400,"Calle Budapest 1, 28922, Alcorcón, Madrid, Madrid",40.34882136,-3.837363173,Oftalmología y/o cirugía refractiva
Madrid,Madrid,Alcorcón,Hospital Universitario Fundación Alcorcón,402,916219400,"Calle Budapest 1, 28922, Alcorcón, Madrid, Madrid",40.34882136,-3.837363173,Oncología y/o radioterapia
Madrid,Madrid,Alcorcón,Hospital Universitario Fundación Alcorcón,402,916219400,"Calle Budapest 1, 28922, Alcorcón, Madrid, Madrid",40.34882136,-3.837363173,Otorrinolaringología
Madrid,Madrid,Alcorcón,Hospital Universitario Fundación Alcorcón,402,916219400,"Calle Budapest 1, 28922, Alcorcón, Madrid, Madrid",40.34882136,-3.837363173,Radiodiagnóstico
Madrid,Madrid,Alcorcón,Hospital Universitario Fundación Alcorcón,402,916219400,"Calle Budapest 1, 28922, Alcorcón, Madrid, Madrid",40.34882136,-3.837363173,Rehabilitación y fisioterapia
Madrid,Madrid,Alcorcón,Hospital Universitario Fundación Alcorcón,402,916219400,"Calle Budapest 1, 28922, Alcorcón, Madrid, Madrid",40.34882136,-3.837363173,Reproducción asistida
Madrid,Madrid,Alcorcón,Hospital Universitario Fundación Alcorcón,402,916219400,"Calle Budapest 1, 28922, Alcorcón, Madrid, Madrid",40.34882136,-3.837363173,Reumatología
Madrid,Madrid,Alcorcón,Hospital Universitario Fundación Alcorcón,402,916219400,"Calle Budapest 1, 28922, Alcorcón, Madrid, Madrid",40.34882136,-3.837363173,Tratamiento del dolor
Madrid,Madrid,Alcorcón,Hospital Universitario Fundación Alcorcón,402,916219400,"Calle Budapest 1, 28922, Alcorcón, Madrid, Madrid",40.34882136,-3.837363173,Traumatología y/o cirugía ortopédica
Madrid,Madrid,Alcorcón,Hospital Universitario Fundación Alcorcón,402,916219400,"Calle Budapest 1, 28922, Alcorcón, Madrid, Madrid",40.34882136,-3.837363173,Alergología
Madrid,Madrid,Alcorcón,Hospital Universitario Fundación Alcorcón,402,916219400,"Calle Budapest 1, 28922, Alcorcón, Madrid, Madrid",40.34882136,-3.837363173,Geriatría
Madrid,Madrid,Alcorcón,Hospital Universitario Fundación Alcorcón,402,916219400,"Calle Budapest 1, 28922, Alcorcón, Madrid, Madrid",40.34882136,-3.837363173,Cuidados pediátricos
Madrid,Madrid,Alcorcón,Hospital Universitario Fundación Alcorcón,402,916219400,"Calle Budapest 1, 28922, Alcorcón, Madrid, Madrid",40.34882136,-3.837363173,Medicina preventiva
Madrid,Madrid,Alcorcón,Hospital Universitario Fundación Alcorcón,402,916219400,"Calle Budapest 1, 28922, Alcorcón, Madrid, Madrid",40.34882136,-3.837363173,Transplante y extracción de órganos
Madrid,Madrid,Alcorcón,Hospital Universitario Fundación Alcorcón,402,916219400,"Calle Budapest 1, 28922, Alcorcón, Madrid, Madrid",40.34882136,-3.837363173,Logopedia y/o foniatría
Madrid,Madrid,Móstoles,Hospital Universitario Rey Juan Carlos,382,000000000,"Calle Gladiolo S/N, 28933, Móstoles, Madrid, Madrid",40.33918858,-3.870593273,Hospital de día y/o cirugía ambulatoria
Madrid,Madrid,Móstoles,Hospital Universitario Rey Juan Carlos,382,000000000,"Calle Gladiolo S/N, 28933, Móstoles, Madrid, Madrid",40.33918858,-3.870593273,Medicina interna
Madrid,Madrid,Móstoles,Hospital Universitario Rey Juan Carlos,382,000000000,"Calle Gladiolo S/N, 28933, Móstoles, Madrid, Madrid",40.33918858,-3.870593273,Psicología y/o psiquiatría
Madrid,Madrid,Móstoles,Hospital Universitario Rey Juan Carlos,382,000000000,"Calle Gladiolo S/N, 28933, Móstoles, Madrid, Madrid",40.33918858,-3.870593273,Angiología y cirugía vascular
Madrid,Madrid,Móstoles,Hospital Universitario Rey Juan Carlos,382,000000000,"Calle Gladiolo S/N, 28933, Móstoles, Madrid, Madrid",40.33918858,-3.870593273,Cardiología y/o cirugía cardiotorácica
Madrid,Madrid,Móstoles,Hospital Universitario Rey Juan Carlos,382,000000000,"Calle Gladiolo S/N, 28933, Móstoles, Madrid, Madrid",40.33918858,-3.870593273,"Cirugía general, odontología y digestivo"
Madrid,Madrid,Móstoles,Hospital Universitario Rey Juan Carlos,382,000000000,"Calle Gladiolo S/N, 28933, Móstoles, Madrid, Madrid",40.33918858,-3.870593273,Dermatología
Madrid,Madrid,Móstoles,Hospital Universitario Rey Juan Carlos,382,000000000,"Calle Gladiolo S/N, 28933, Móstoles, Madrid, Madrid",40.33918858,-3.870593273,Endocrinología y nutrición
Madrid,Madrid,Móstoles,Hospital Universitario Rey Juan Carlos,382,000000000,"Calle Gladiolo S/N, 28933, Móstoles, Madrid, Madrid",40.33918858,-3.870593273,Genética
Madrid,Madrid,Móstoles,Hospital Universitario Rey Juan Carlos,382,000000000,"Calle Gladiolo S/N, 28933, Móstoles, Madrid, Madrid",40.33918858,-3.870593273,Ginecología y obstetricia
Madrid,Madrid,Móstoles,Hospital Universitario Rey Juan Carlos,382,000000000,"Calle Gladiolo S/N, 28933, Móstoles, Madrid, Madrid",40.33918858,-3.870593273,Hematología y/o hemoterapia
Madrid,Madrid,Móstoles,Hospital Universitario Rey Juan Carlos,382,000000000,"Calle Gladiolo S/N, 28933, Móstoles, Madrid, Madrid",40.33918858,-3.870593273,Inmunología
Madrid,Madrid,Móstoles,Hospital Universitario Rey Juan Carlos,382,000000000,"Calle Gladiolo S/N, 28933, Móstoles, Madrid, Madrid",40.33918858,-3.870593273,"Medicina estética, cirugía y quemados"
Madrid,Madrid,Móstoles,Hospital Universitario Rey Juan Carlos,382,000000000,"Calle Gladiolo S/N, 28933, Móstoles, Madrid, Madrid",40.33918858,-3.870593273,Medicina intensiva
Madrid,Madrid,Móstoles,Hospital Universitario Rey Juan Carlos,382,000000000,"Calle Gladiolo S/N, 28933, Móstoles, Madrid, Madrid",40.33918858,-3.870593273,Nefrología y/o urología
Madrid,Madrid,Móstoles,Hospital Universitario Rey Juan Carlos,382,000000000,"Calle Gladiolo S/N, 28933, Móstoles, Madrid, Madrid",40.33918858,-3.870593273,Neumología
Madrid,Madrid,Móstoles,Hospital Universitario Rey Juan Carlos,382,000000000,"Calle Gladiolo S/N, 28933, Móstoles, Madrid, Madrid",40.33918858,-3.870593273,Neurología/Neurocirugía
Madrid,Madrid,Móstoles,Hospital Universitario Rey Juan Carlos,382,000000000,"Calle Gladiolo S/N, 28933, Móstoles, Madrid, Madrid",40.33918858,-3.870593273,Oftalmología y/o cirugía refractiva
Madrid,Madrid,Móstoles,Hospital Universitario Rey Juan Carlos,382,000000000,"Calle Gladiolo S/N, 28933, Móstoles, Madrid, Madrid",40.33918858,-3.870593273,Oncología y/o radioterapia
Madrid,Madrid,Móstoles,Hospital Universitario Rey Juan Carlos,382,000000000,"Calle Gladiolo S/N, 28933, Móstoles, Madrid, Madrid",40.33918858,-3.870593273,Otorrinolaringología
Madrid,Madrid,Móstoles,Hospital Universitario Rey Juan Carlos,382,000000000,"Calle Gladiolo S/N, 28933, Móstoles, Madrid, Madrid",40.33918858,-3.870593273,Radiodiagnóstico
Madrid,Madrid,Móstoles,Hospital Universitario Rey Juan Carlos,382,000000000,"Calle Gladiolo S/N, 28933, Móstoles, Madrid, Madrid",40.33918858,-3.870593273,Rehabilitación y fisioterapia
Madrid,Madrid,Móstoles,Hospital Universitario Rey Juan Carlos,382,000000000,"Calle Gladiolo S/N, 28933, Móstoles, Madrid, Madrid",40.33918858,-3.870593273,Reproducción asistida
Madrid,Madrid,Móstoles,Hospital Universitario Rey Juan Carlos,382,000000000,"Calle Gladiolo S/N, 28933, Móstoles, Madrid, Madrid",40.33918858,-3.870593273,Reumatología
Madrid,Madrid,Móstoles,Hospital Universitario Rey Juan Carlos,382,000000000,"Calle Gladiolo S/N, 28933, Móstoles, Madrid, Madrid",40.33918858,-3.870593273,Tratamiento del dolor
Madrid,Madrid,Móstoles,Hospital Universitario Rey Juan Carlos,382,000000000,"Calle Gladiolo S/N, 28933, Móstoles, Madrid, Madrid",40.33918858,-3.870593273,Traumatología y/o cirugía ortopédica
Madrid,Madrid,Móstoles,Hospital Universitario Rey Juan Carlos,382,000000000,"Calle Gladiolo S/N, 28933, Móstoles, Madrid, Madrid",40.33918858,-3.870593273,Alergología
Madrid,Madrid,Móstoles,Hospital Universitario Rey Juan Carlos,382,000000000,"Calle Gladiolo S/N, 28933, Móstoles, Madrid, Madrid",40.33918858,-3.870593273,Cuidados paliativos
Madrid,Madrid,Móstoles,Hospital Universitario Rey Juan Carlos,382,000000000,"Calle Gladiolo S/N, 28933, Móstoles, Madrid, Madrid",40.33918858,-3.870593273,Geriatría
Madrid,Madrid,Móstoles,Hospital Universitario Rey Juan Carlos,382,000000000,"Calle Gladiolo S/N, 28933, Móstoles, Madrid, Madrid",40.33918858,-3.870593273,Cuidados pediátricos
Madrid,Madrid,Móstoles,Hospital Universitario Rey Juan Carlos,382,000000000,"Calle Gladiolo S/N, 28933, Móstoles, Madrid, Madrid",40.33918858,-3.870593273,Medicina preventiva
Madrid,Madrid,Móstoles,Hospital Universitario Rey Juan Carlos,382,000000000,"Calle Gladiolo S/N, 28933, Móstoles, Madrid, Madrid",40.33918858,-3.870593273,Transplante y extracción de órganos
Madrid,Madrid,Móstoles,Hospital Universitario Rey Juan Carlos,382,000000000,"Calle Gladiolo S/N, 28933, Móstoles, Madrid, Madrid",40.33918858,-3.870593273,Logopedia y/o foniatría
Madrid,Madrid,Majadahonda,Hospital Universitario Puerta de Hierro Majadahonda,613,911916000," 1, 28222, Majadahonda, Madrid, Madrid",40.45023267,-3.874215802,Hospital de día y/o cirugía ambulatoria
Madrid,Madrid,Majadahonda,Hospital Universitario Puerta de Hierro Majadahonda,613,911916000," 1, 28222, Majadahonda, Madrid, Madrid",40.45023267,-3.874215802,Medicina interna
Madrid,Madrid,Majadahonda,Hospital Universitario Puerta de Hierro Majadahonda,613,911916000," 1, 28222, Majadahonda, Madrid, Madrid",40.45023267,-3.874215802,Psicología y/o psiquiatría
Madrid,Madrid,Majadahonda,Hospital Universitario Puerta de Hierro Majadahonda,613,911916000," 1, 28222, Majadahonda, Madrid, Madrid",40.45023267,-3.874215802,Angiología y cirugía vascular
Madrid,Madrid,Majadahonda,Hospital Universitario Puerta de Hierro Majadahonda,613,911916000," 1, 28222, Majadahonda, Madrid, Madrid",40.45023267,-3.874215802,Cardiología y/o cirugía cardiotorácica
Madrid,Madrid,Majadahonda,Hospital Universitario Puerta de Hierro Majadahonda,613,911916000," 1, 28222, Majadahonda, Madrid, Madrid",40.45023267,-3.874215802,"Cirugía general, odontología y digestivo"
Madrid,Madrid,Majadahonda,Hospital Universitario Puerta de Hierro Majadahonda,613,911916000," 1, 28222, Majadahonda, Madrid, Madrid",40.45023267,-3.874215802,Dermatología
Madrid,Madrid,Majadahonda,Hospital Universitario Puerta de Hierro Majadahonda,613,911916000," 1, 28222, Majadahonda, Madrid, Madrid",40.45023267,-3.874215802,Endocrinología y nutrición
Madrid,Madrid,Majadahonda,Hospital Universitario Puerta de Hierro Majadahonda,613,911916000," 1, 28222, Majadahonda, Madrid, Madrid",40.45023267,-3.874215802,Genética
Madrid,Madrid,Majadahonda,Hospital Universitario Puerta de Hierro Majadahonda,613,911916000," 1, 28222, Majadahonda, Madrid, Madrid",40.45023267,-3.874215802,Ginecología y obstetricia
Madrid,Madrid,Majadahonda,Hospital Universitario Puerta de Hierro Majadahonda,613,911916000," 1, 28222, Majadahonda, Madrid, Madrid",40.45023267,-3.874215802,Hematología y/o hemoterapia
Madrid,Madrid,Majadahonda,Hospital Universitario Puerta de Hierro Majadahonda,613,911916000," 1, 28222, Majadahonda, Madrid, Madrid",40.45023267,-3.874215802,Inmunología
Madrid,Madrid,Majadahonda,Hospital Universitario Puerta de Hierro Majadahonda,613,911916000," 1, 28222, Majadahonda, Madrid, Madrid",40.45023267,-3.874215802,"Medicina estética, cirugía y quemados"
Madrid,Madrid,Majadahonda,Hospital Universitario Puerta de Hierro Majadahonda,613,911916000," 1, 28222, Majadahonda, Madrid, Madrid",40.45023267,-3.874215802,Medicina intensiva
Madrid,Madrid,Majadahonda,Hospital Universitario Puerta de Hierro Majadahonda,613,911916000," 1, 28222, Majadahonda, Madrid, Madrid",40.45023267,-3.874215802,Nefrología y/o urología
Madrid,Madrid,Majadahonda,Hospital Universitario Puerta de Hierro Majadahonda,613,911916000," 1, 28222, Majadahonda, Madrid, Madrid",40.45023267,-3.874215802,Neumología
Madrid,Madrid,Majadahonda,Hospital Universitario Puerta de Hierro Majadahonda,613,911916000," 1, 28222, Majadahonda, Madrid, Madrid",40.45023267,-3.874215802,Neurología/Neurocirugía
Madrid,Madrid,Majadahonda,Hospital Universitario Puerta de Hierro Majadahonda,613,911916000," 1, 28222, Majadahonda, Madrid, Madrid",40.45023267,-3.874215802,Oftalmología y/o cirugía refractiva
Madrid,Madrid,Majadahonda,Hospital Universitario Puerta de Hierro Majadahonda,613,911916000," 1, 28222, Majadahonda, Madrid, Madrid",40.45023267,-3.874215802,Oncología y/o radioterapia
Madrid,Madrid,Majadahonda,Hospital Universitario Puerta de Hierro Majadahonda,613,911916000," 1, 28222, Majadahonda, Madrid, Madrid",40.45023267,-3.874215802,Otorrinolaringología
Madrid,Madrid,Majadahonda,Hospital Universitario Puerta de Hierro Majadahonda,613,911916000," 1, 28222, Majadahonda, Madrid, Madrid",40.45023267,-3.874215802,Radiodiagnóstico
Madrid,Madrid,Majadahonda,Hospital Universitario Puerta de Hierro Majadahonda,613,911916000," 1, 28222, Majadahonda, Madrid, Madrid",40.45023267,-3.874215802,Rehabilitación y fisioterapia
Madrid,Madrid,Majadahonda,Hospital Universitario Puerta de Hierro Majadahonda,613,911916000," 1, 28222, Majadahonda, Madrid, Madrid",40.45023267,-3.874215802,Reumatología
Madrid,Madrid,Majadahonda,Hospital Universitario Puerta de Hierro Majadahonda,613,911916000," 1, 28222, Majadahonda, Madrid, Madrid",40.45023267,-3.874215802,Tratamiento del dolor
Madrid,Madrid,Majadahonda,Hospital Universitario Puerta de Hierro Majadahonda,613,911916000," 1, 28222, Majadahonda, Madrid, Madrid",40.45023267,-3.874215802,Traumatología y/o cirugía ortopédica
Madrid,Madrid,Majadahonda,Hospital Universitario Puerta de Hierro Majadahonda,613,911916000," 1, 28222, Majadahonda, Madrid, Madrid",40.45023267,-3.874215802,Alergología
Madrid,Madrid,Majadahonda,Hospital Universitario Puerta de Hierro Majadahonda,613,911916000," 1, 28222, Majadahonda, Madrid, Madrid",40.45023267,-3.874215802,Cuidados paliativos
Madrid,Madrid,Majadahonda,Hospital Universitario Puerta de Hierro Majadahonda,613,911916000," 1, 28222, Majadahonda, Madrid, Madrid",40.45023267,-3.874215802,Geriatría
Madrid,Madrid,Majadahonda,Hospital Universitario Puerta de Hierro Majadahonda,613,911916000," 1, 28222, Majadahonda, Madrid, Madrid",40.45023267,-3.874215802,Cuidados pediátricos
Madrid,Madrid,Majadahonda,Hospital Universitario Puerta de Hierro Majadahonda,613,911916000," 1, 28222, Majadahonda, Madrid, Madrid",40.45023267,-3.874215802,Medicina preventiva
Madrid,Madrid,Majadahonda,Hospital Universitario Puerta de Hierro Majadahonda,613,911916000," 1, 28222, Majadahonda, Madrid, Madrid",40.45023267,-3.874215802,Transplante y extracción de órganos
Madrid,Madrid,Majadahonda,Hospital Universitario Puerta de Hierro Majadahonda,613,911916000," 1, 28222, Majadahonda, Madrid, Madrid",40.45023267,-3.874215802,Logopedia y/o foniatría
Madrid,Madrid,Collado Villalba,Hospital General de Villalba,217,000000000,"Carretera de Alpedrete M-608, Km. 41, 28400, Collado Villalba, Madrid, Madrid",40.6548537,-4.000770631,Hospital de día y/o cirugía ambulatoria
Madrid,Madrid,Collado Villalba,Hospital General de Villalba,217,000000000,"Carretera de Alpedrete M-608, Km. 41, 28400, Collado Villalba, Madrid, Madrid",40.6548537,-4.000770631,Medicina interna
Madrid,Madrid,Collado Villalba,Hospital General de Villalba,217,000000000,"Carretera de Alpedrete M-608, Km. 41, 28400, Collado Villalba, Madrid, Madrid",40.6548537,-4.000770631,Psicología y/o psiquiatría
Madrid,Madrid,Collado Villalba,Hospital General de Villalba,217,000000000,"Carretera de Alpedrete M-608, Km. 41, 28400, Collado Villalba, Madrid, Madrid",40.6548537,-4.000770631,Angiología y cirugía vascular
Madrid,Madrid,Collado Villalba,Hospital General de Villalba,217,000000000,"Carretera de Alpedrete M-608, Km. 41, 28400, Collado Villalba, Madrid, Madrid",40.6548537,-4.000770631,Cardiología y/o cirugía cardiotorácica
Madrid,Madrid,Collado Villalba,Hospital General de Villalba,217,000000000,"Carretera de Alpedrete M-608, Km. 41, 28400, Collado Villalba, Madrid, Madrid",40.6548537,-4.000770631,"Cirugía general, odontología y digestivo"
Madrid,Madrid,Collado Villalba,Hospital General de Villalba,217,000000000,"Carretera de Alpedrete M-608, Km. 41, 28400, Collado Villalba, Madrid, Madrid",40.6548537,-4.000770631,Dermatología
Madrid,Madrid,Collado Villalba,Hospital General de Villalba,217,000000000,"Carretera de Alpedrete M-608, Km. 41, 28400, Collado Villalba, Madrid, Madrid",40.6548537,-4.000770631,Endocrinología y nutrición
Madrid,Madrid,Collado Villalba,Hospital General de Villalba,217,000000000,"Carretera de Alpedrete M-608, Km. 41, 28400, Collado Villalba, Madrid, Madrid",40.6548537,-4.000770631,Ginecología y obstetricia
Madrid,Madrid,Collado Villalba,Hospital General de Villalba,217,000000000,"Carretera de Alpedrete M-608, Km. 41, 28400, Collado Villalba, Madrid, Madrid",40.6548537,-4.000770631,Hematología y/o hemoterapia
Madrid,Madrid,Collado Villalba,Hospital General de Villalba,217,000000000,"Carretera de Alpedrete M-608, Km. 41, 28400, Collado Villalba, Madrid, Madrid",40.6548537,-4.000770631,Inmunología
Madrid,Madrid,Collado Villalba,Hospital General de Villalba,217,000000000,"Carretera de Alpedrete M-608, Km. 41, 28400, Collado Villalba, Madrid, Madrid",40.6548537,-4.000770631,"Medicina estética, cirugía y quemados"
Madrid,Madrid,Collado Villalba,Hospital General de Villalba,217,000000000,"Carretera de Alpedrete M-608, Km. 41, 28400, Collado Villalba, Madrid, Madrid",40.6548537,-4.000770631,Medicina intensiva
Madrid,Madrid,Collado Villalba,Hospital General de Villalba,217,000000000,"Carretera de Alpedrete M-608, Km. 41, 28400, Collado Villalba, Madrid, Madrid",40.6548537,-4.000770631,Nefrología y/o urología
Madrid,Madrid,Collado Villalba,Hospital General de Villalba,217,000000000,"Carretera de Alpedrete M-608, Km. 41, 28400, Collado Villalba, Madrid, Madrid",40.6548537,-4.000770631,Neumología
Madrid,Madrid,Collado Villalba,Hospital General de Villalba,217,000000000,"Carretera de Alpedrete M-608, Km. 41, 28400, Collado Villalba, Madrid, Madrid",40.6548537,-4.000770631,Neurología/Neurocirugía
Madrid,Madrid,Collado Villalba,Hospital General de Villalba,217,000000000,"Carretera de Alpedrete M-608, Km. 41, 28400, Collado Villalba, Madrid, Madrid",40.6548537,-4.000770631,Oftalmología y/o cirugía refractiva
Madrid,Madrid,Collado Villalba,Hospital General de Villalba,217,000000000,"Carretera de Alpedrete M-608, Km. 41, 28400, Collado Villalba, Madrid, Madrid",40.6548537,-4.000770631,Oncología y/o radioterapia
Madrid,Madrid,Collado Villalba,Hospital General de Villalba,217,000000000,"Carretera de Alpedrete M-608, Km. 41, 28400, Collado Villalba, Madrid, Madrid",40.6548537,-4.000770631,Otorrinolaringología
Madrid,Madrid,Collado Villalba,Hospital General de Villalba,217,000000000,"Carretera de Alpedrete M-608, Km. 41, 28400, Collado Villalba, Madrid, Madrid",40.6548537,-4.000770631,Radiodiagnóstico
Madrid,Madrid,Collado Villalba,Hospital General de Villalba,217,000000000,"Carretera de Alpedrete M-608, Km. 41, 28400, Collado Villalba, Madrid, Madrid",40.6548537,-4.000770631,Rehabilitación y fisioterapia
Madrid,Madrid,Collado Villalba,Hospital General de Villalba,217,000000000,"Carretera de Alpedrete M-608, Km. 41, 28400, Collado Villalba, Madrid, Madrid",40.6548537,-4.000770631,Reumatología
Madrid,Madrid,Collado Villalba,Hospital General de Villalba,217,000000000,"Carretera de Alpedrete M-608, Km. 41, 28400, Collado Villalba, Madrid, Madrid",40.6548537,-4.000770631,Tratamiento del dolor
Madrid,Madrid,Collado Villalba,Hospital General de Villalba,217,000000000,"Carretera de Alpedrete M-608, Km. 41, 28400, Collado Villalba, Madrid, Madrid",40.6548537,-4.000770631,Traumatología y/o cirugía ortopédica
Madrid,Madrid,Collado Villalba,Hospital General de Villalba,217,000000000,"Carretera de Alpedrete M-608, Km. 41, 28400, Collado Villalba, Madrid, Madrid",40.6548537,-4.000770631,Alergología
Madrid,Madrid,Collado Villalba,Hospital General de Villalba,217,000000000,"Carretera de Alpedrete M-608, Km. 41, 28400, Collado Villalba, Madrid, Madrid",40.6548537,-4.000770631,Cuidados paliativos
Madrid,Madrid,Collado Villalba,Hospital General de Villalba,217,000000000,"Carretera de Alpedrete M-608, Km. 41, 28400, Collado Villalba, Madrid, Madrid",40.6548537,-4.000770631,Cuidados pediátricos
Madrid,Madrid,Collado Villalba,Hospital General de Villalba,217,000000000,"Carretera de Alpedrete M-608, Km. 41, 28400, Collado Villalba, Madrid, Madrid",40.6548537,-4.000770631,Medicina preventiva
Madrid,Madrid,Collado Villalba,Hospital General de Villalba,217,000000000,"Carretera de Alpedrete M-608, Km. 41, 28400, Collado Villalba, Madrid, Madrid",40.6548537,-4.000770631,Transplante y extracción de órganos
Madrid,Madrid,Collado Villalba,Hospital General de Villalba,217,000000000,"Carretera de Alpedrete M-608, Km. 41, 28400, Collado Villalba, Madrid, Madrid",40.6548537,-4.000770631,Logopedia y/o foniatría
Madrid,Madrid,Cercedilla,Hospital de La Fuenfría,192,918520300,"Carretera de Dehesas S/N, 28470, Cercedilla, Madrid, Madrid",40.76071197,-4.074016499,Medicina interna
Madrid,Madrid,Cercedilla,Hospital de La Fuenfría,192,918520300,"Carretera de Dehesas S/N, 28470, Cercedilla, Madrid, Madrid",40.76071197,-4.074016499,Radiodiagnóstico
